123-1CON	123-2CON	123-3NO0	123-4NO7	126-1CON	126-2CON	126-3NO0	126-4NO7	CONTROL7	CONTROLZ	NO_7_5	NO_ZERO
2974.22	2010.95	2676.97	2751.81	2245.36	2320.71	2261.48	3162.05	3284.24	3356.86	2376.14	2545.54
481.31	258.206	414.262	423.271	596.148	460.395	581.271	523.674	437.45	532.332	607.006	408.364
148.185	146.165	118.378	130.666	122.061	156.809	124.612	133.352	119.002	62.0592	121.978	89.0136
52.5288	58.7411	63.0848	64.1852	64.7393	100.585	56.043	64.9227	60.6243	47.5192	16.6163	71.3133
329.887	233.183	382.71	335.716	300.097	306.88	312.054	362.738	237.928	311.986	137.505	323.405
901.927	1015.05	1090.1	1374.13	1096	1321.25	1046.76	1209.27	1416.93	913.311	1227.68	1223.86
36.1367	34.4399	23.1913	44.7634	35.9302	43.3311	46.0368	39.5139	51.9201	22.1212	37.5577	64.9639
255.489	276.651	239.383	157.653	55.8172	211.64	180.834	134.156	250.726	141.315	196.187	272.666
30.5039	31.1181	12.2893	21.7494	51.8725	41.2253	10.5192	0.737213	37.6887	23.7996	29.5522	36.584
80.6213	100.553	87.0702	119.46	63.4715	142.386	105.106	193.832	90.948	83.3696	27.2958	70.5072
1661.21	1156.97	1503.58	1250.32	1669.18	1141.8	1855.2	1363.25	1036.43	1389.63	1234.03	1337.12
84.4583	38.6564	101.877	52.1075	71.9744	47.8822	91.4079	30.7351	22.3015	54.8458	21.293	66.129
70.3715	41.818	87.8452	50.0176	46.6577	39.2366	107.625	19.7008	20.6531	34.1837	21.5584	53.8601
172.69	177.735	168.785	148.544	207.073	151.17	103.979	196.024	209.45	160.638	628.356	182.211
123.312	183.281	160.505	166.941	106.709	160.98	133.37	165.172	239.116	154.616	99.3634	128.817
1351.12	1788.11	1450.63	1055.03	1143.03	1269.57	1115.97	554.464	871.507	751.756	474.43	710.552
201.153	203.355	208.956	172.9	173.537	219.306	164.706	128.976	232.858	129.765	239.152	184.588
63.7142	60.5531	58.0049	71.9137	51.669	85.6082	72.1185	66.8734	63.3682	76.092	14.8757	60.0751
36.9033	71.8174	49.1084	35.3401	23.6084	57.3685	60.3035	42.0855	56.8836	38.8267	27.8944	56.3957
3574.65	3631.41	3535.15	3166.54	2955.69	3318.58	3088.17	3133.7	3058.52	2577.47	3032.92	2801.09
1294.58	1373.93	1197.98	1479.1	1142.84	1335.05	1300.89	1217.77	1548.68	1694.36	1800.81	1668.67
38.2964	55.161	57.3853	58.4113	34.0727	38.5215	46.6892	43.492	47.8944	49.9765	52.5345	54.7142
62.6171	66.8969	79.9309	51.7075	90.5648	78.7924	84.5147	62.9912	77.6252	59.8116	136.322	72.8025
84.1482	144.999	119.794	81.0755	95.5167	57.385	82.3789	91.3787	58.3233	34.8388	74.6631	43.9848
558.631	877.608	709.654	578.589	466.816	623.245	527.078	515.362	618.278	614.307	498.129	565.575
58.1225	62.0083	50.2385	33.6325	95.526	35.1829	52.1426	49.7079	41.8812	35.5533	47.9159	56.2356
43.0549	74.7305	54.6269	37.5341	24.8893	99.8885	61.0655	67.1029	11.2909	28.7903	10.6905	17.9635
62.4159	66.5471	67.5195	69.4343	51.2821	71.4906	57.2837	72.1001	67.3516	61.9262	63.2551	79.1462
426.657	291.32	286.073	323.154	125.544	178.166	169.74	133.753	404.471	328.621	379.079	301.942
80.8925	94.4287	80.8861	88.2515	104.939	87.4869	103.607	92.3018	133.338	87.7988	103.58	94.5252
189.133	170.2	216.854	105.991	485.078	263.423	540.461	256.755	197.839	172.058	99.7152	194.563
390.842	422.464	389.862	487.768	251.781	331.515	287.519	261.188	536.827	494.49	495.892	486.473
43.6423	47.324	45.133	36.0432	16.365	32.0058	46.1666	37.9495	33.6356	30.2332	21.7886	27.4818
37.3785	78.5824	53.3993	50.0743	15.3919	63.4105	32.052	11.0101	96.0872	65.9206	65.0354	88.1715
364.478	271.465	271.853	317.675	324.457	206.3	306.72	327.533	282.628	218.741	285.415	267.183
28.0358	43.6856	25.7039	54.8131	19.6126	68.9781	75.6706	56.6198	58.2187	31.9952	29.653	30.1816
147.324	148.101	197.533	123.047	94.9747	125.222	172.376	137.409	133.848	123.684	85.3655	163.09
19.5155	19.0806	25.3442	15.0307	20.0168	10.3892	33.2043	9.16251	18.5711	18.6608	32.5429	19.3352
409.228	319.119	378.236	343.194	266.814	322.901	294.801	257.573	229.955	266.963	121.995	242.887
595.767	786.049	661.774	612.198	1180.56	1062.01	1052.4	609.394	975.987	1173.37	784.648	930.727
84.4122	97.6283	115.152	131.909	39.1847	99.0535	113.026	90.6162	182.618	88.3376	77.8501	145.068
134.56	178.689	114.552	97.2262	91.8669	121.986	141.655	156.363	128.712	118.222	55.1311	121.706
116.079	172.198	181.436	163.354	73.1125	137.965	100.096	119.318	131.037	141.117	95.2057	141.136
31.9723	31.7476	45.1553	35.6651	50.7834	50.0452	60.9496	46.3688	32.5075	35.764	46.345	33.4409
28.6462	32.8241	35.2182	24.0764	55.0229	166.635	90.2391	36.8729	40.2441	103.236	-56.5916	74.5133
728.416	496.885	801.382	511.876	351.04	398.633	375.247	353.395	434.081	329.797	370.712	390.482
143.767	174.877	152.167	191.13	157.105	200.453	145.401	224.757	261.467	230.903	166.07	175.539
219.137	299.969	299.869	235.411	220.545	231.25	256.691	266.978	322.359	348.87	173.813	300.3
757.773	509.401	810.959	476.293	432.262	257.242	572.646	485.868	359.755	721.684	457.062	722.952
243.285	102.692	181.292	176.919	154.038	133.957	180.933	224.876	118.866	251.964	108.799	191.801
51.991	52.8711	40.1465	34.2134	30.6203	77.4721	57.0849	75.4725	42.8235	50.9321	20.7819	49.4966
192.345	186.709	179.773	169.163	69.2269	140.174	119.398	144.135	160.557	164.831	69.409	150.622
331.039	265.546	308.038	364.112	230.854	272.284	396.905	483.703	299.186	258.584	206.125	235.028
343.523	347.917	284.513	206.896	233.128	294.015	319.963	255.473	200.132	272.167	194.436	266.203
170.009	163.109	143.757	155.798	136.967	139.543	123.259	122.301	182.867	170.692	206.579	190.756
319.789	365.747	387.876	550.631	417.755	628.025	384.955	675.357	669.144	459.673	381.833	470.149
151.798	144.298	133.398	127.443	38.1843	140.319	129.913	86.1365	143.706	131.217	84.497	148.62
268.884	355.872	295.891	255.509	227.881	232.096	260.606	254.819	217.89	130.539	103.073	129.509
102.806	88.3111	110.41	104.089	114.1	66.7694	145.244	126.375	100.022	93.4015	58.0993	90.7079
50.4343	46.1057	42.6473	28.9984	32.6902	6.14226	95.7828	63.0258	33.1179	15.6607	33.7881	27.934
3834.17	3487.2	4147.75	3506.03	4368.62	3899.1	4559.96	4328.73	3607.93	3771.92	3464.37	3785.8
347.378	392.729	440.696	341.153	285.745	287.675	228.741	146.071	342.791	124.636	201.075	425.821
0.248711	0.512492	-0.597301	6.09928	-2.73815	4.68573	-13.0747	-23.8037	4.67554	1.80452	-0.537354	3.31422
145.247	167.922	115.13	95.9873	95.8682	144.996	130.758	101.065	105.519	99.9604	61.9963	124.784
60.3946	50.8353	38.525	42.3852	37.5038	54.2248	25.415	39.9667	42.0162	46.6262	13.1988	41.6967
2705.11	2799.52	2714.78	2139.69	2270.02	2518.59	2343.03	2477.24	2559.37	2234.3	2309.55	2454.17
207.336	316.117	245.332	238.854	124.739	298.453	148.32	238.117	572.93	204.536	332.145	412.254
458.797	364.677	253.539	231.365	191.103	180.117	233.544	140.516	341.549	172.247	275.153	274.523
5.75188	26.5412	15.1107	16.0349	12.2948	15.7069	5.00064	1.97324	12.2725	14.4742	8.7206	15.3251
751.718	443.94	1137.84	851.345	1114.62	563.497	1193.46	970.481	594.403	1414.19	545.088	1380.56
2100.49	2781.51	2933.74	4190.89	3738.54	4044.76	3379.38	3488.25	4214.74	4182.62	4191.27	2999.74
18.6149	13.7888	22.8898	24.5709	-10.1225	28.2256	4.00436	26.919	21.4413	19.6671	55.6096	7.15229
123.27	85.2195	104.601	120.68	72.3154	96.6567	93.1103	116.114	135.572	127.258	63.1037	92.5096
463.967	40.5929	527.596	150.914	1996.68	72.5861	1004.2	220.493	38.9479	1100.42	50.46	918.026
184.835	157.864	166.018	183.747	135.162	170.71	148.335	171.999	271.509	182.423	271.992	195.754
78.7706	96.5668	102.232	99.1613	91.9868	123.531	115.87	106.11	48.7373	55.7639	100.124	36.5227
51.9117	14.9734	22.7033	23.6982	43.5652	34.5049	24.3183	49.1026	36.6111	33.75	36.8969	30.05
150.142	131.802	128.253	124.418	120.708	89.1817	84.6748	98.4705	112.998	107.42	98.6373	94.1787
1619.65	1751.11	1685.05	1709.94	1338.19	2143.46	1486.47	1330.89	2060.86	888.304	2261.48	2113.74
27.5321	32.8092	40.4208	36.8044	12.9644	48.137	31.4272	38.6581	43.0729	36.265	17.3864	39.5195
47.6206	47.2984	43.0169	41.4452	16.8468	27.8058	31.0361	39.0965	75.8625	61.0665	30.6968	70.4595
-1.21343	7.88074	-1.46119	10.8013	11.0983	1.72244	13.9061	12.3391	6.24894	23.1867	3.31366	1.42444
8.26472	7.5621	-4.57853	21.7318	11.2059	25.3549	28.3203	-4.12276	20.7013	3.98776	158.139	25.8517
1049.77	796.758	1083.29	1075.74	1017.08	1017.53	1045.79	875.143	836.732	578.251	1177.24	843.361
73.6518	45.9474	43.8394	65.8506	44.1076	96.2591	95.9801	62.6211	66.4906	49.5241	-11.0002	57.0308
81.6177	112.828	85.4354	83.0406	69.0558	106.532	84.2475	81.5935	114.57	93.4237	127.917	121.56
126.288	144.368	127.724	115.843	140.046	145.21	118.456	117.238	108.874	99.218	181.51	92.257
438.94	364.889	330.492	338.951	588.682	297.95	313.448	304.873	470.98	325.45	1116.05	439.286
2484.02	2845.99	2716.85	3224.22	2390.97	2615.76	2531.83	1980.13	2953.21	2736.46	2701.14	3110.36
2516.63	2466.58	2835.49	3268.79	3140.98	2937.16	3174.35	3181.75	3591.45	3025.15	3998.24	3183.95
35.0728	19.5672	33.7252	19.2337	-3.16326	17.9145	42.8977	20.5091	24.1327	31.2224	-19.2704	22.027
157.867	119.745	199.362	203.594	139.918	170.653	127.73	193.868	177.767	185.435	140.97	188.614
145.543	94.2057	109.442	83.4055	52.0696	59.245	13.4248	43.5639	164.584	32.8629	66.7832	133.061
34.0655	50.0951	38.262	6.66542	35.846	48.6875	48.9567	21.3674	56.6237	53.6897	27.7339	42.9373
70.2606	97.9408	107.714	84.9672	52.2035	86.8577	68.7524	64.8442	74.9459	36.2713	50.6379	81.4596
4590.32	4470.65	4477.34	3679.03	3963.86	3619.74	4245.12	3461.91	3273.79	3516.55	3467.58	3409.84
140.956	137.277	129.026	125.139	55.8192	161.906	113.873	107.249	77.9618	90.4918	69.2407	73.9219
1497.93	1960.65	1583.41	1642.12	916.975	1590.54	1024.03	752.211	2189.63	1019.34	2254.46	2225.44
291.119	388.996	320.518	368.017	408.203	359.227	437.118	515.989	473.213	287.638	217.164	268.761
41.0445	47.0606	40.1005	34.1479	23.8195	29.5755	39.7214	31.5559	48.0169	34.0397	11.3924	21.6808
248.716	302.241	283.155	372.877	200.719	402.376	271.534	202.925	252.499	99.9434	276.542	246.852
117.011	122.637	112.696	100.012	158.063	91.7824	84.2792	103.242	119.7	82.289	197.786	50.5463
62.5622	94.5207	69.7128	77.8791	173.802	78.693	95.3765	54.6671	86.1074	59.3316	230.38	73.0921
27.5651	33.8664	29.5167	34.5255	33.2609	55.4992	22.5089	30.7681	36.9387	20.5762	19.0547	33.1667
34.1901	25.0483	37.0162	44.6178	4.59168	21.891	22.1234	11.7506	27.3536	39.4208	8.76519	46.7089
333.637	250.172	250.834	245.114	236.656	234.985	287.937	282.544	209.68	199.639	212.765	204.898
92.5094	69.9254	77.9529	58.5716	51.2743	89.0697	68.4174	65.8374	89.2198	79.0804	50.6463	76.2292
47.8181	79.4425	62.742	70.1952	32.2874	71.4764	72.7667	74.9334	59.5711	56.8706	12.056	83.876
1303.45	963.045	1142.42	1172.42	1496.83	1121.07	1381.79	1182.85	1087.16	963.666	1237.48	1268.01
324.458	247.58	302.221	249.723	253.36	273.016	247.728	232.894	247.512	289.539	145.731	231.155
117.169	128.496	116.567	85.134	63.8028	71.6629	128.505	122.289	91.7775	88.9961	37.7289	87.1251
3404.77	3692.62	3544.16	3280.61	2263.37	2816.23	2271.83	2063.71	3512.28	3283.41	3522.53	3304.82
1216.03	1109.49	1222.52	1313.71	771.517	993.917	870.658	870.037	1928.45	2247.87	2090.88	2315.93
181.677	301.591	299.657	335.313	361.707	393.751	419.289	394.446	397.129	385.192	353.677	386.091
59.7014	33.7042	35.7172	47.8371	23.7111	7.76654	28.0488	46.3029	36.1309	9.02837	28.6217	27.4982
3.79634	19.3682	24.0346	24.9261	56.242	11.3882	34.3043	9.77512	25.0355	8.15064	5.56015	17.0764
200.528	50.9893	146.751	132.144	65.2694	60.9065	124.133	89.8521	59.5616	96.6241	50.7221	109.976
224.051	194.459	145.596	140.619	164.994	165.524	146.977	192.983	209.023	139.638	165.519	165.208
56.7926	84.6398	53.6529	41.0014	32.8895	102.937	90.9174	56.9568	46.2446	45.5677	41.8455	42.7995
83.3307	29.6828	47.8289	41.9111	63.0477	19.7484	52.6831	17.6808	53.5377	27.1217	60.7804	47.4312
440.545	88.858	277.139	91.0156	146.044	9.4785	45.6081	77.739	214.823	81.9783	231.043	89.0041
136.701	213.021	181.465	187.989	67.4911	198.423	118.296	154.793	318.718	253.501	117.256	265.888
109.402	54.8475	48.6421	73.3533	109.657	11.731	-46.1055	77.9737	64.8864	99.254	121.961	81.8081
73.6842	101.36	56.6018	89.5535	83.0306	62.9978	38.6756	81.6202	67.9512	63.8865	50.1101	66.7448
256.56	145.882	294.368	160.785	211.594	137.694	311.177	206.272	114.207	240.496	110.254	229.282
623.633	624.813	562.821	401.953	265.883	427.417	370.56	300.342	377.158	228.59	335.91	403.952
113.734	150.881	140.877	154.974	126.987	209.337	167.964	281.575	186.13	232.466	59.2455	178.184
851.967	696.315	1017.81	442.34	1697.16	897.716	2076.08	935.603	331.841	427.54	229.368	403.439
1341.71	1158.64	1182.4	812.999	1625.76	1380.88	1276.65	1123.93	386.597	1027.12	990.054	998.716
112.546	128.578	161.225	229.84	-39.7116	190.955	25.6328	26.393	338.949	118.849	457.754	78.9127
8514.44	7251.63	7845.4	6544.02	7191.21	6905.92	7589.9	7285.91	6256.33	6221.74	6322.42	6262.1
44.1678	58.236	45.6294	33.9437	22.1968	29.8723	34.8964	37.5396	47.7252	48.0701	6.64307	48.3866
415.186	480.267	464.598	386.868	671.908	460.471	612.609	562.7	294.251	507.077	174.902	465.431
61.0876	38.8139	104.22	57.6367	27.3804	38.7079	62.177	25.2565	49.3792	115.089	43.3002	157.988
58.2704	73.3649	57.6158	82.821	78.5422	117.791	136.087	153.573	126.751	72.9917	123.637	55.8836
2093.34	1296.61	1400.77	1392.19	645.692	1075.72	855.963	729.465	1881.37	877.221	1855.92	1613.46
295.733	369.571	318.252	302.812	119.601	189.572	110.296	105.234	306.706	111.756	254.672	318.679
352.533	351.886	324.186	356.983	109.736	290.477	203.4	170.455	466.19	473.025	290.014	451.428
1227.67	1560.89	1368.99	1276.81	1166.81	1364.35	1195.3	1072.15	1572.65	1580.03	1447.92	1316.22
261.961	260.037	275.286	318.416	306.936	202.184	280.418	212.87	291.748	246.219	297.319	311.479
883.068	1246.12	1119.1	1674.84	631.176	1346.01	747.075	676.456	2769.88	1821.08	2796.93	2701.65
60.9224	65.0071	57.1623	54.5093	27.6162	76.2262	39.0713	56.0361	68.3176	55.0157	38.1303	44.1783
773.15	1574.2	1334.71	1172.91	1464.61	1821.15	1593.56	1423.83	1461.19	918.491	1238.93	1233.02
504.711	475.184	388.697	445.637	400.717	400.251	416.806	422.79	464.498	488.784	541.062	440.415
67.9835	54.0316	60.8782	72.9087	39.1615	87.2453	65.9145	85.0646	62.9551	51.876	31.2968	54.7488
456.448	550.37	598.841	624.125	250.354	490.265	371.946	359.615	725.387	1052.36	598.954	851.682
463.376	307.783	353.675	273.338	206.044	237.059	210.196	141.771	326.031	101.709	275.685	244.107
41.7703	49.4927	46.8213	43.9631	24.6683	23.6863	32.1604	27.3247	39.3854	33.3564	17.406	26.8926
6969.86	7781.63	6481.96	5494.17	7268.54	6734.8	7733.03	7206.76	5162.72	5351.89	5197.93	5455.95
8670.27	6731.68	6914.55	6304.35	6302.96	6377.32	7137.85	7813.36	6061.08	6311.46	5805.79	6371.66
239.029	274.642	250.725	233.583	195.867	224.457	261.874	223.071	330.908	280.957	267.321	316.021
58.9322	52.9088	52.6828	56.9948	40.5965	70.8415	28.2199	63.926	58.9793	74.0826	49.1938	62.8623
203.168	261.502	245.381	163.453	38.2898	185.523	72.2213	-41.7026	385.496	35.2843	391.891	366.814
157.785	68.2048	107.307	104.216	60.6847	59.3738	83.7476	64.0411	82.0744	136.989	46.0406	83.1304
289.242	281.467	248.543	183.08	194.946	214.257	434.356	452.299	132.143	194.045	77.1263	173.155
146.702	55.792	194.772	107.064	158.059	67.5769	170.708	179.674	74.3629	211.7	111.645	201.908
101.018	96.0606	166.801	124.604	59.436	33.08	69.5023	51.1411	78.0253	69.7344	34.4651	112.636
171.085	138.379	190.06	139.467	123.695	77.5026	136.027	137.702	134.072	92.0273	79.118	108.504
3788.04	2656.88	2520.17	3204.8	2172.29	2097.1	2617.44	2810.6	2622.45	3441.84	2192.38	2416.27
88.613	196.962	178.911	206.65	314.66	588.997	434.927	591.166	342.938	208.658	114.892	219.217
113.769	201.307	202.834	233.616	295.35	561.427	393.616	403.742	308.957	159.516	143.122	192.701
292.952	283.339	292.745	295.861	303.716	289.776	311.377	317.052	230.87	269.729	179.674	278.242
1175.63	1301.13	1242.18	1235.76	517.664	787.338	838.842	284.328	326.994	54.8582	117.378	152.605
154.118	208.502	161.256	151.752	89.4891	116.124	121.327	76.7738	114.881	90.0953	77.2503	81.2426
146.33	146.583	136.138	152.709	96.9229	103.745	132.065	145.905	124.954	96.186	-73.179	79.4731
494.149	628.279	481.475	468.727	72.1628	197.031	89.1873	70.4168	1244	244.85	988.165	1081.29
565.489	356.953	331.844	317.46	267.98	311.136	285.747	279.535	356.811	270.304	463.097	316.944
97.5522	116.174	117.418	114.465	99.9718	111.718	135.742	146.812	118.456	89.9543	127.23	88.3095
26.775	36.7689	35.2035	25.4156	20.5273	11.8642	16.043	5.39867	30.0419	21.7982	19.3261	31.8908
52.7461	81.7778	74.9523	64.0547	223.488	133.291	251.263	123.889	28.0171	46.8084	13.3999	35.4344
259.409	340.954	381.287	305.69	240.449	274.452	278.896	237.522	245.726	346.346	103.314	187.303
62.3571	60.9166	45.5211	39.1367	26.3045	30.0185	43.1491	61.8335	43.0762	50.1173	45.1272	51.464
101.337	53.652	86.457	62.8083	89.9254	85.2673	114.053	132.571	76.0131	51.7575	55.1858	61.7708
487.799	338.057	375.735	381.209	284.606	312.222	340.526	377.295	265.056	387.709	274.631	386.809
104.858	59.266	129.251	100.316	4.7085	22.3668	18.8089	21.6709	43.7607	136.625	39.4259	167.234
256.239	157.841	213.916	246.533	238.784	195.368	198.51	217.154	165.312	227.808	404.103	201.064
1292.91	1217.84	1279.52	1027.58	1117.57	1139.26	1276.56	1017.33	1067.56	1291.5	886.498	1285.16
317.123	545.485	675.101	463.534	206.42	393.489	272.183	154.596	646.895	320.363	409.952	826.502
82.9987	133.4	101.487	140.038	46.3562	101.895	63.8827	40.0594	136.934	120.077	140.149	153.732
153.814	140.359	134.919	95.5761	90.5249	137.522	112.261	102.73	152.19	135.981	49.4666	132.78
187.066	281.297	254.757	282.417	75.8797	135.917	128.867	96.7769	399.561	165.493	157.729	332.062
56.0234	77.8031	82.8138	58.4179	32.376	59.4805	60.6492	53.9809	67.45	63.7574	73.9625	80.6072
32.6676	32.501	27.0783	26.91	43.5449	41.3243	40.5095	21.188	23.6507	3.80128	59.0185	10.7201
144.264	163.894	155.467	151.312	82.3369	149.257	124.876	88.2374	93.9743	80.2576	23.0845	69.5853
812.416	1263	1253.92	1224.01	1845.56	1477.03	2002.75	1676.99	1634.57	1935.81	1662.74	2016.57
26.5808	12.2494	22.8126	10.0987	9.98	26.0918	9.95695	39.1135	12.6463	6.4235	0.151384	2.23891
941.553	1405.6	1334.91	2199.44	2158.95	2579.43	1864.46	1960.03	2800.97	2391.65	3173.92	2488.98
1399.18	1149.08	1369.6	1898.82	890.341	1285.34	1153.04	1243.04	1772.71	1677.78	1614.18	1473.81
75.6854	74.0918	100.833	87.0023	36.14	52.8579	76.4677	62.2043	68.4469	44.7948	45.7061	88.7483
175.488	198.191	177.417	204.14	305.914	343.536	296.307	389.721	175.999	200.011	152.501	151.913
122.674	129.225	94.6382	97.3052	25.8613	55.0875	59.6052	46.5958	168.012	60.5346	67.7881	80.6589
162.345	158.504	163.362	192.777	321.04	279.471	195.723	165.686	241.998	172.072	657.831	183.773
462.852	412.014	451.934	492.3	304.592	377.891	288.609	401.052	799.277	1141.65	639.893	790.634
14.9179	6.42285	15.314	19.8745	11.7117	1.23303	35.0467	29.3154	11.6048	15.9287	43.6882	19.2486
213.429	221.371	232.03	253.19	166.329	220.593	191.306	231.111	268.75	257.289	151.423	249.714
360.773	265.329	401.76	327.626	376.052	270.892	481.946	283.518	248.676	228.545	249.095	214.669
1435.05	1527.93	1563.85	1530.11	1269.91	1391.44	1326.82	1648.07	1581.65	1586.66	1578.23	1411.63
929.401	493.294	685.079	544.053	551.176	551.192	726.26	555.192	617.227	520.246	1202.75	770.227
190.124	243.532	237.058	149.958	218.027	215.458	292.527	205.166	283.056	293.008	103.596	278.055
110.398	115.808	107.421	93.3958	106.512	66.0086	87.617	159.122	239.488	103.995	106.614	109.263
308.84	267.221	342.263	300.436	682.917	366.811	670.513	318.166	279.056	429.184	280.309	333.212
998.154	907.477	1012.36	707.679	1146.02	1054.57	1201.43	1013.75	831.304	880.852	735.637	830.832
694.855	1024.57	791.3	1167.37	659.278	976.638	601.763	682.157	1320.34	1225.01	1209.97	1081.47
63.1314	48.3759	58.3802	36.0841	46.796	78.8974	86.9695	83.0744	51.2203	71.9374	18.9345	83.2058
58.4891	39.6635	46.8875	46.1603	32.3599	-0.341988	54.4569	62.432	72.875	96.9938	-36.2341	67.798
101.274	74.34	73.3043	67.4616	75.104	64.2315	91.2236	69.9218	77.3733	87.1387	124.967	72.9383
2323.28	3746.74	3372.66	4261.66	2781.2	3679.31	2984.45	2690.89	5161.19	4875.53	5850.48	4941.34
1566.36	1939.39	1741.46	1890.84	2121.58	2319.2	2058.62	1661.13	2382.36	2157.02	2156.04	2200.78
97.2277	106.041	87.0595	69.0493	84.9095	93.4874	71.7832	109.672	108.609	80.2941	76.4677	104.215
376.267	341.289	194.245	363.525	56.473	162.618	236.406	394.218	278.478	189.676	76.3082	256.176
234.748	226.527	226.339	187.672	143.082	139.254	118.865	123.25	259.514	128.418	260.924	233.332
464.75	648.417	536.295	438.001	454.418	511.157	511.839	450.204	630.901	576.137	691.275	652.354
172.749	174.966	149.671	168.139	110.546	143.497	136.664	202.769	110.226	70.0659	90.7438	154.751
9.56196	8.08937	-4.86435	1.97152	8.94797	12.2623	21.4041	10.3428	13.1718	1.69079	-0.661216	2.32382
